LON,LAT,CRUISE,BEGIN_EST,SEASON,ST,STAT,SETDEPTH,BOTTEMP,NUM,WT
-70.74047,42.47302,201191,06-May-11,SPRING,35,26,52,4.5,0,0
-70.72103,42.54781,201191,06-May-11,SPRING,34,27,36,4.8,0,0
-70.60790,42.57126,201191,07-May-11,SPRING,35,28,50,4.6,0,0
-70.57314,42.59534,201191,07-May-11,SPRING,35,29,50,4.4,0,0
-70.54334,42.60210,201191,07-May-11,SPRING,36,30,64,4.4,0,0
-70.56894,42.65476,201191,07-May-11,SPRING,34,31,32,4.4,0,0
-70.60190,42.70642,201191,07-May-11,SPRING,35,32,43,4.4,0,0
-70.67851,42.71550,201191,07-May-11,SPRING,34,33,33,4.6,0,0
-70.70246,42.71120,201191,08-May-11,SPRING,33,34,26,4.8,0,0
-70.73068,42.71066,201191,08-May-11,SPRING,32,35,15,5.3,0,0
-70.74146,42.70017,201191,08-May-11,SPRING,31,36,7,7.7,0,0
-70.80845,42.84589,201191,08-May-11,SPRING,31,37,9,6.2,0,0
-70.76147,42.77090,201191,08-May-11,SPRING,33,38,25,4.7,0,0
-70.70294,41.54059,201191,11-May-11,SPRING,12,39,14,11.9,0,0
-70.78526,41.51439,201191,11-May-11,SPRING,12,40,14,11.3,0,0
-70.90871,41.58373,201191,11-May-11,SPRING,11,41,8,11.8,0,0
-70.74018,41.62661,201191,11-May-11,SPRING,11,42,10,12,0,0
-70.69307,41.65964,201191,11-May-11,SPRING,12,43,11,11.5,0,0
-70.58826,41.52817,201191,11-May-11,SPRING,16,44,15,12.3,0,0
-70.72451,41.45999,201191,12-May-11,SPRING,13,45,20,12,0,0
-70.76781,41.40562,201191,12-May-11,SPRING,13,46,24,10.8,0,0
-70.78950,41.35344,201191,12-May-11,SPRING,11,47,9,11.5,0,0
-70.89278,41.35427,201191,12-May-11,SPRING,13,48,26,10,0,0
-70.99941,41.40226,201191,12-May-11,SPRING,14,49,32,10.3,0,0
-70.87124,41.47299,201191,12-May-11,SPRING,12,50,18,11.1,0,0
-70.81293,41.52152,201191,12-May-11,SPRING,12,51,16,11.2,0,0
-70.77676,41.26700,201191,13-May-11,SPRING,12,52,13,9.8,0,0
-70.76715,41.22198,201191,13-May-11,SPRING,14,53,28,9.4,0,0
-70.70019,41.30348,201191,13-May-11,SPRING,13,54,22,10.1,0,0
-70.66507,41.30432,201191,13-May-11,SPRING,13,55,22,10.1,0,0
-70.49718,41.32171,201191,13-May-11,SPRING,12,56,12,11.8,0,0
-70.48295,41.31886,201191,13-May-11,SPRING,11,57,9,12,0,0
-70.39531,41.30044,201191,13-May-11,SPRING,11,58,8,10.9,0,0
-70.43615,41.44518,201191,13-May-11,SPRING,15,59,9,13.3,0,0
-70.33753,41.86045,201191,14-May-11,SPRING,28,60,31,8.9,0,0
-70.37083,41.90206,201191,14-May-11,SPRING,28,61,36,8.9,0,0
-70.38354,41.93167,201191,14-May-11,SPRING,29,62,40,8.1,0,0
-70.25974,41.92021,201191,14-May-11,SPRING,28,63,34,8.7,0,0
-70.19226,41.93461,201191,14-May-11,SPRING,28,64,30,8.3,0,0
-70.34096,41.95262,201191,14-May-11,SPRING,29,65,39,7.9,0,0
-70.34022,41.98705,201191,14-May-11,SPRING,29,66,46,6.9,0,0
-70.41945,42.08556,201191,14-May-11,SPRING,30,67,57,4.7,0,0
-70.37381,42.08252,201191,14-May-11,SPRING,30,68,60,4.9,0,0
-70.14713,42.00771,201191,15-May-11,SPRING,27,69,23,9.8,0,0
-70.22681,42.09650,201191,15-May-11,SPRING,21,70,63,8.3,0,0
-70.07456,42.05871,201191,15-May-11,SPRING,17,71,11,8.5,0,0
-70.04172,42.03977,201191,15-May-11,SPRING,18,72,16,8.9,0,0
-70.01620,42.07458,201191,15-May-11,SPRING,21,73,49,5.7,0,0
-70.03067,42.06873,201191,15-May-11,SPRING,20,74,36,7,0,0
-69.93832,41.90315,201191,15-May-11,SPRING,19,75,21,8.3,0,0
-69.97206,41.93989,201191,15-May-11,SPRING,17,76,11,9.6,0,0
-69.88898,41.83622,201191,16-May-11,SPRING,20,77,36,7.1,0,0
-69.89588,41.71445,201191,16-May-11,SPRING,18,78,15,7.7,0,0
-70.06590,41.45869,201191,16-May-11,SPRING,16,79,18,9.9,0,0
-69.99142,41.39125,201191,16-May-11,SPRING,17,80,9,9.9,0,0
-70.01037,41.45415,201191,16-May-11,SPRING,17,81,12,8.6,0,0
-70.15487,41.48932,201191,16-May-11,SPRING,16,82,11,9.2,0,0
-70.34188,41.55875,201191,17-May-11,SPRING,16,83,11,11.1,0,0
-70.25896,41.54224,201191,17-May-11,SPRING,15,84,9,10.4,0,0
-70.21648,41.57074,201191,17-May-11,SPRING,15,85,10,10.9,0,0
-70.14625,41.56858,201191,17-May-11,SPRING,16,86,13,10.5,0,0
-70.04146,41.62903,201191,17-May-11,SPRING,15,87,8,11.1,0,0
-70.02751,41.59269,201191,17-May-11,SPRING,15,88,8,11.7,0,0
-70.07996,41.55517,201191,17-May-11,SPRING,15,89,9,9.2,0,0
-70.16161,41.50692,201191,17-May-11,SPRING,16,90,12,9.4,0,0
-70.26114,41.48145,201191,17-May-11,SPRING,15,91,14,11,0,0
-70.20746,41.45366,201191,19-May-11,SPRING,16,92,12,9.2,0,0
-70.15007,41.41104,201191,19-May-11,SPRING,15,93,9,10.9,1,0.024
-70.18759,41.36652,201191,19-May-11,SPRING,16,94,13,11.3,0,0
-70.21391,41.37786,201191,19-May-11,SPRING,16,95,14,11.9,0,0
-70.26314,41.34798,201191,19-May-11,SPRING,15,96,8,13,0,0
-70.08619,41.40549,201191,19-May-11,SPRING,16,97,14,10.3,0,0
-70.03779,41.36274,201191,19-May-11,SPRING,16,98,15,11.4,0,0
-70.05266,41.32936,201191,19-May-11,SPRING,15,99,10,11.6,0,0
-70.21257,41.24006,201191,20-May-11,SPRING,18,100,18,10.3,0,0
-70.18933,41.25917,201191,20-May-11,SPRING,17,101,10,11.3,0,0
-70.15018,41.23583,201191,20-May-11,SPRING,18,102,13,10.6,0,0
-70.10487,41.21137,201191,20-May-11,SPRING,19,103,23,10,0,0
-70.05434,41.22705,201191,20-May-11,SPRING,18,104,15,10.4,0,0
-70.29895,41.74812,201192,07-Sep-11,FALL,25,2,10,13,0,0
-70.32236,41.79847,201192,07-Sep-11,FALL,27,3,24,10.2,0,0
-70.29405,41.82283,201192,07-Sep-11,FALL,27,4,25,10.3,0,0
-70.24309,41.84449,201192,07-Sep-11,FALL,27,5,22,10,0,0
-70.09160,41.81553,201192,07-Sep-11,FALL,25,6,7,18.4,0,0
-70.14088,41.82017,201192,07-Sep-11,FALL,26,7,12,14.6,0,0
-70.16141,41.83315,201192,07-Sep-11,FALL,25,8,8,13.7,0,0
-70.43947,41.77334,201192,08-Sep-11,FALL,26,10,18,11.4,0,0
-70.48317,41.93852,201192,08-Sep-11,FALL,28,11,33,10,0,0
-70.60986,41.95916,201192,08-Sep-11,FALL,25,12,9,15,0,0
-70.67181,42.14051,201192,08-Sep-11,FALL,26,13,16,15,0,0
-70.85984,42.29157,201192,09-Sep-11,FALL,32,16,13,14.8,0,0
-70.80979,42.31319,201192,09-Sep-11,FALL,33,17,24,11.7,0,0
-70.96012,42.40312,201192,09-Sep-11,FALL,31,18,9,14.7,0,0
-70.92826,42.41107,201192,09-Sep-11,FALL,32,19,14,14.6,0,0
-70.86229,42.43660,201192,09-Sep-11,FALL,34,22,30,12.1,0,0
-70.74561,42.47271,201192,10-Sep-11,FALL,35,23,50,9.5,0,0
-70.68869,42.37138,201192,10-Sep-11,FALL,35,24,60,8.6,0,0
-70.61169,42.54673,201192,10-Sep-11,FALL,35,25,61,8.7,0,0
-70.58437,42.58664,201192,10-Sep-11,FALL,35,26,49,9.1,0,0
-70.55031,42.72037,201192,10-Sep-11,FALL,36,27,79,7.6,0,0
-70.66788,42.72259,201192,11-Sep-11,FALL,34,28,34,11.5,0,0
-70.72527,42.68770,201192,11-Sep-11,FALL,31,29,8,15.7,0,0
-70.72975,42.70537,201192,11-Sep-11,FALL,32,30,15,15.7,0,0
-70.74456,42.74318,201192,11-Sep-11,FALL,33,31,24,15.4,0,0
-70.75786,42.77800,201192,11-Sep-11,FALL,33,32,26,13.4,0,0
-70.79944,42.79023,201192,11-Sep-11,FALL,31,33,7,16.4,0,0
-70.63168,42.73329,201192,11-Sep-11,FALL,35,34,47,9,0,0
-70.64294,42.49863,201192,12-Sep-11,FALL,36,35,67,8.4,0,0
-70.42322,42.11600,201192,12-Sep-11,FALL,30,36,61,8.3,0,0
-70.51931,42.07349,201192,12-Sep-11,FALL,29,37,45,10.3,0,0
-70.43867,42.06883,201192,12-Sep-11,FALL,29,38,52,8.7,0,0
-70.41166,41.98583,201192,12-Sep-11,FALL,29,39,44,9.2,0,0
-70.33539,41.91454,201192,12-Sep-11,FALL,28,40,33,9.5,0,0
-70.24071,41.86189,201192,13-Sep-11,FALL,27,41,26,10.8,0,0
-70.17285,41.85441,201192,13-Sep-11,FALL,26,42,14,15.4,0,0
-70.22618,41.87753,201192,13-Sep-11,FALL,28,43,30,10.5,0,0
-70.25780,41.89330,201192,13-Sep-11,FALL,28,44,33,9.7,0,0
-70.29651,41.97576,201192,13-Sep-11,FALL,29,45,43,9.2,0,0
-70.30253,42.01342,201192,13-Sep-11,FALL,29,46,48,9.1,0,0
-70.28927,42.06376,201192,13-Sep-11,FALL,30,47,58,8.7,0,0
-70.19390,42.12231,201192,14-Sep-11,FALL,21,48,57,9.3,0,0
-70.17738,42.10136,201192,14-Sep-11,FALL,20,49,36,13.9,0,0
-70.14476,42.08962,201192,14-Sep-11,FALL,18,50,13,14.9,0,0
-70.16464,42.09601,201192,14-Sep-11,FALL,19,51,23,15,0,0
-70.16693,42.09012,201192,14-Sep-11,FALL,17,52,11,16.2,0,0
-70.01936,42.07539,201192,14-Sep-11,FALL,21,53,46,8.6,0,0
-69.95458,41.89905,201192,15-Sep-11,FALL,17,55,11,14.1,0,0
-69.99254,41.39127,201192,15-Sep-11,FALL,17,60,9,19.8,0,0
-70.13447,41.47436,201192,15-Sep-11,FALL,16,61,12,19.7,0,0
-70.19071,41.54479,201192,16-Sep-11,FALL,15,62,9,20.9,0,0
-70.13043,41.52246,201192,16-Sep-11,FALL,16,63,10,19.7,0,0
-70.08898,41.56583,201192,16-Sep-11,FALL,16,64,10,20.5,0,0
-70.02809,41.59128,201192,16-Sep-11,FALL,15,65,8,20.4,0,0
-70.14400,41.61029,201192,16-Sep-11,FALL,15,66,8,21,0,0
-70.29795,41.53231,201192,16-Sep-11,FALL,15,67,10,21.5,0,0
-70.36099,41.56063,201192,16-Sep-11,FALL,16,68,14,21.6,0,0
-70.35829,41.53289,201192,16-Sep-11,FALL,15,69,7,21.6,0,0
-70.09652,41.45056,201192,17-Sep-11,FALL,16,70,14,15.5,0,0
-70.07231,41.36721,201192,17-Sep-11,FALL,16,71,13,20.2,0,0
-70.07490,41.32624,201192,17-Sep-11,FALL,16,72,12,20.2,0,0
-70.13880,41.42396,201192,17-Sep-11,FALL,16,73,11,20.4,0,0
-70.27158,41.43904,201192,17-Sep-11,FALL,16,74,14,20.4,0,0
-70.35698,41.42874,201192,17-Sep-11,FALL,15,75,7,20.5,0,0
-70.41785,41.47601,201192,17-Sep-11,FALL,16,76,16,20.9,0,0
-70.39671,41.50294,201192,17-Sep-11,FALL,15,77,9,21.1,0,0
-70.71111,41.54553,201192,18-Sep-11,FALL,12,78,14,20.5,0,0
-70.68704,41.57361,201192,18-Sep-11,FALL,12,79,14,20.7,0,0
-70.73404,41.63652,201192,18-Sep-11,FALL,11,80,9,20.4,0,0
-70.74666,41.64972,201192,18-Sep-11,FALL,11,81,9,20.2,0,0
-70.80734,41.59244,201192,18-Sep-11,FALL,11,82,10,20,0,0
-70.81325,41.53662,201192,18-Sep-11,FALL,12,83,16,19.9,0,0
-70.75599,41.53959,201192,18-Sep-11,FALL,12,84,15,20.2,0,0
-70.86001,41.49324,201192,18-Sep-11,FALL,12,85,17,19.6,0,0
-70.81150,41.38986,201192,18-Sep-11,FALL,13,86,24,17.9,0,0
-70.89524,41.37569,201192,19-Sep-11,FALL,13,87,22,17.1,0,0
-70.98997,41.35136,201192,19-Sep-11,FALL,13,88,27,16.7,0,0
-70.89905,41.33062,201192,19-Sep-11,FALL,14,89,31,14.9,0,0
-70.79761,41.28332,201192,19-Sep-11,FALL,12,90,12,18.8,0,0
-70.77046,41.24419,201192,19-Sep-11,FALL,13,91,26,18.8,0,0
-70.77655,41.20809,201192,19-Sep-11,FALL,14,92,30,18.2,0,0
-70.50662,41.28866,201192,19-Sep-11,FALL,13,93,20,18.1,0,0
-70.40621,41.28427,201192,20-Sep-11,FALL,11,94,9,18.4,0,0
-70.33474,41.27536,201192,20-Sep-11,FALL,18,95,12,18,0,0
-70.26779,41.26376,201192,20-Sep-11,FALL,18,96,16,18.1,0,0
-70.26804,41.28298,201192,20-Sep-11,FALL,17,97,10,18.1,0,0
-70.26086,41.23969,201192,20-Sep-11,FALL,19,101,19,17.7,0,0
-70.59152,41.52799,201192,21-Sep-11,FALL,16,102,14,19.8,0,0
-70.60279,41.53320,201192,21-Sep-11,FALL,15,103,9,19.8,0,0
-70.40783,41.36832,201192,21-Sep-11,FALL,12,104,14,19,0,0
-70.42813,41.40431,201192,21-Sep-11,FALL,11,106,7,19.6,0,0
-70.48917,41.44442,201192,21-Sep-11,FALL,15,109,9,19.8,0,0
-70.50483,41.54148,201192,21-Sep-11,FALL,15,110,8,20.1,0,0
-70.40990,41.85405,201291,07-May-12,SPRING,27,1,26,8.2,0,0
-70.44785,41.86172,201291,07-May-12,SPRING,27,2,27,7.6,0,0
-70.50738,41.83760,201291,07-May-12,SPRING,25,3,12,9.7,0,0
-70.58527,41.98405,201291,07-May-12,SPRING,26,4,18,8.1,0,0
-70.63640,42.05300,201291,07-May-12,SPRING,25,5,10,10.3,0,0
-70.50937,41.97023,201291,07-May-12,SPRING,28,6,36,7.5,0,0
-70.41157,41.99070,201291,07-May-12,SPRING,29,7,45,6.4,0,0
-70.38443,41.90393,201291,08-May-12,SPRING,28,8,33,7.2,0,0
-70.34785,41.83607,201291,08-May-12,SPRING,27,9,25,8.5,0,0
-70.21873,41.86998,201291,08-May-12,SPRING,27,10,26,8.7,0,0
-70.15845,41.86195,201291,08-May-12,SPRING,26,11,13,10.3,0,0
-70.08872,41.81523,201291,08-May-12,SPRING,25,12,10,11.6,0,0
-70.16055,41.78345,201291,08-May-12,SPRING,26,13,11,11.2,0,0
-70.31183,41.76643,201291,08-May-12,SPRING,26,14,16,9.9,0,0
-70.52292,42.12708,201291,09-May-12,SPRING,28,15,34,6.9,0,0
-70.74425,42.23833,201291,09-May-12,SPRING,32,16,16,8.3,0,0
-70.81607,42.28930,201291,09-May-12,SPRING,32,19,16,8.4,0,0
-70.86540,42.29055,201291,09-May-12,SPRING,31,20,10,9.3,0,0
-70.79643,42.31312,201291,09-May-12,SPRING,33,21,25,7.8,0,0
-70.89268,42.39757,201291,10-May-12,SPRING,33,22,25,7.7,0,0
-70.83273,42.43888,201291,10-May-12,SPRING,34,23,37,6.9,0,0
-70.77432,42.46827,201291,10-May-12,SPRING,35,26,44,6.4,0,0
-70.77847,42.47385,201291,10-May-12,SPRING,34,27,42,6.4,0,0
-70.64548,42.48405,201291,10-May-12,SPRING,36,28,74,5.8,0,0
-70.60050,42.61275,201291,11-May-12,SPRING,33,29,27,7.1,0,0
-70.54083,42.65020,201291,11-May-12,SPRING,35,30,51,5.8,0,0
-70.54107,42.70407,201291,11-May-12,SPRING,36,31,78,5.6,0,0
-70.56797,42.68663,201291,11-May-12,SPRING,35,32,44,6,0,0
-70.59657,42.69540,201291,11-May-12,SPRING,34,33,32,6.7,0,0
-70.65418,42.71735,201291,11-May-12,SPRING,34,34,38,6.5,0,0
-70.79450,42.79805,201291,12-May-12,SPRING,32,35,13,8.6,0,0
-70.76128,42.77138,201291,12-May-12,SPRING,33,36,23,7.3,0,0
-70.75772,42.71570,201291,12-May-12,SPRING,31,37,7,8.5,0,0
-70.68717,42.67585,201291,12-May-12,SPRING,31,38,9,8.9,0,0
-70.36068,42.09490,201291,13-May-12,SPRING,30,39,59,6.2,0,0
-70.36380,42.04500,201291,13-May-12,SPRING,29,40,53,6.3,0,0
-70.41127,42.01407,201291,13-May-12,SPRING,29,41,48,6.4,0,0
-70.35942,41.93453,201291,13-May-12,SPRING,29,42,38,6.9,0,0
-70.30155,41.91543,201291,13-May-12,SPRING,28,43,34,7.2,0,0
-70.22025,41.93302,201291,14-May-12,SPRING,28,44,33,7.9,0,0
-70.10238,41.91675,201291,14-May-12,SPRING,25,45,9,13.1,0,0
-70.14518,41.95750,201291,14-May-12,SPRING,27,46,25,9.6,0,0
-70.28142,41.98400,201291,14-May-12,SPRING,29,47,41,7.1,0,0
-70.26400,42.06173,201291,14-May-12,SPRING,30,48,57,6.4,0,0
-70.20658,42.09638,201291,14-May-12,SPRING,21,49,53,7.3,0,0
-70.17095,42.10737,201291,14-May-12,SPRING,21,50,41,7,0,0
-70.12615,42.09940,201291,14-May-12,SPRING,20,51,36,7.4,0,0
-70.17110,42.09832,201291,14-May-12,SPRING,19,52,30,10.9,0,0
-70.01978,42.05533,201291,15-May-12,SPRING,20,53,35,9.2,0,0
-70.03058,42.02728,201291,15-May-12,SPRING,18,54,13,10.6,0,0
-69.94590,41.88195,201291,15-May-12,SPRING,18,55,13,10.6,0,0
-69.93155,41.83145,201291,15-May-12,SPRING,17,56,8,10.3,0,0
-69.93890,41.63290,201291,15-May-12,SPRING,17,57,8,10.1,0,0
-69.97023,41.40530,201291,15-May-12,SPRING,17,58,10,12.7,0,0
-69.98115,41.36178,201291,15-May-12,SPRING,17,59,9,12.6,0,0
-70.13223,41.31917,201291,16-May-12,SPRING,15,60,9,13.7,0,0
-70.09155,41.33913,201291,16-May-12,SPRING,16,61,15,13.5,0,0
-70.03592,41.35137,201291,16-May-12,SPRING,16,62,16,14.2,0,0
-70.12853,41.38597,201291,16-May-12,SPRING,16,63,14,13.8,0,0
-69.97755,41.43770,201291,16-May-12,SPRING,18,64,18,10.7,0,0
-70.05083,41.45798,201291,16-May-12,SPRING,16,65,15,11.1,0,0
-70.00548,41.47570,201291,16-May-12,SPRING,17,66,9,11.4,0,0
-70.09457,41.47140,201291,16-May-12,SPRING,16,67,13,12.7,0,0
-70.25442,41.58423,201291,17-May-12,SPRING,15,68,7,15,0,0
-70.20990,41.54015,201291,17-May-12,SPRING,15,69,9,14.1,0,0
-70.35338,41.53102,201291,17-May-12,SPRING,15,70,7,14.6,0,0
-70.25908,41.46818,201291,17-May-12,SPRING,15,71,8,14,0,0
-70.16698,41.40848,201291,17-May-12,SPRING,15,72,9,14.1,0,0
-70.22892,41.45108,201291,17-May-12,SPRING,16,73,14,13.8,0,0
-70.21573,41.57102,201291,17-May-12,SPRING,15,74,10,14.4,0,0
-70.28898,41.53692,201291,18-May-12,SPRING,15,75,9,14.5,0,0
-70.36398,41.56218,201291,18-May-12,SPRING,16,76,13,14.7,0,0
-70.40793,41.48720,201291,18-May-12,SPRING,16,77,18,14.1,0,0
-70.35693,41.42850,201291,18-May-12,SPRING,15,78,6,14.4,0,0
-70.38712,41.48918,201291,18-May-12,SPRING,15,79,8,14.8,0,0
-70.47560,41.46837,201291,18-May-12,SPRING,16,80,16,14.2,0,0
-70.50157,41.49710,201291,18-May-12,SPRING,16,81,22,14.4,0,0
-70.54247,41.53637,201291,18-May-12,SPRING,16,82,11,15.4,0,0
-70.42672,41.40563,201291,19-May-12,SPRING,11,83,7,14.5,0,0
-70.32178,41.27480,201291,19-May-12,SPRING,18,84,12,12,0,0
-70.21410,41.24050,201291,19-May-12,SPRING,18,85,18,12.3,0,0
-70.13925,41.20562,201291,19-May-12,SPRING,19,86,22,12.3,0,0
-70.40710,41.27498,201291,19-May-12,SPRING,11,87,9,13.2,0,0
-70.53457,41.31670,201291,19-May-12,SPRING,12,88,16,12.7,0,0
-70.62082,41.30065,201291,19-May-12,SPRING,13,89,23,12.3,0,0
-70.67055,41.32772,201291,20-May-12,SPRING,12,90,15,13.6,0,0
-70.68312,41.30785,201291,20-May-12,SPRING,13,92,21,12.7,0,0
-70.86983,41.30407,201291,20-May-12,SPRING,14,94,31,10.6,0,0
-71.00157,41.40025,201291,20-May-12,SPRING,14,95,31,13,0,0
-71.05020,41.49473,201291,20-May-12,SPRING,11,96,8,18,0,0
-70.69092,41.57285,201291,21-May-12,SPRING,12,97,14,13.5,0,0
-70.76458,41.60057,201291,21-May-12,SPRING,12,98,13,14.4,0,0
-70.71167,41.59972,201291,21-May-12,SPRING,12,99,12,13.6,0,0
-70.70340,41.66597,201291,21-May-12,SPRING,11,100,8,15.4,0,0
-70.72298,41.63452,201291,21-May-12,SPRING,11,101,8,16,0,0
-70.85133,41.50473,201291,21-May-12,SPRING,12,102,17,13.3,0,0
-70.81273,41.48953,201291,21-May-12,SPRING,12,103,15,13.4,0,0
-70.76670,41.38452,201291,22-May-12,SPRING,13,104,20,14,0,0
-70.90198,41.40083,201291,22-May-12,SPRING,13,105,24,13.5,0,0
-70.80728,41.41227,201291,22-May-12,SPRING,13,106,20,13.7,0,0
-70.29808,41.74797,201292,04-Sep-12,FALL,25,4,10,13.6,0,0
-70.27240,41.80873,201292,04-Sep-12,FALL,27,5,23,10.3,0,0
-70.49322,41.85643,201292,05-Sep-12,FALL,26,7,15,10.5,0,0
-70.44420,41.85858,201292,05-Sep-12,FALL,27,8,26,9.5,0,0
-70.50337,41.96312,201292,05-Sep-12,FALL,28,10,34,8.9,0,0
-70.60023,41.97100,201292,05-Sep-12,FALL,25,11,10,11.1,0,0
-70.44642,41.97175,201292,05-Sep-12,FALL,29,12,42,8.6,0,0
-70.42913,41.90270,201292,05-Sep-12,FALL,28,13,35,8.7,0,0
-70.70820,42.32708,201292,06-Sep-12,FALL,35,14,42,8.7,0,0
-70.71822,42.30745,201292,06-Sep-12,FALL,34,15,37,8.9,0,0
-70.86072,42.29178,201292,06-Sep-12,FALL,32,18,13,12.7,0,0
-70.86373,42.28855,201292,06-Sep-12,FALL,31,19,9,13.8,0,0
-70.82050,42.29837,201292,07-Sep-12,FALL,32,20,18,10.6,0,0
-70.91080,42.39590,201292,07-Sep-12,FALL,33,22,22,9.7,0,0
-70.83520,42.44710,201292,07-Sep-12,FALL,34,23,36,9.2,0,0
-70.74735,42.48393,201292,07-Sep-12,FALL,35,24,50,9,0,0
-70.72987,42.46783,201292,07-Sep-12,FALL,35,25,54,8.9,0,0
-70.57402,42.59555,201292,08-Sep-12,FALL,35,26,51,8.7,0,0
-70.56405,42.58205,201292,08-Sep-12,FALL,36,27,59,8.6,0,0
-70.64408,42.70313,201292,08-Sep-12,FALL,34,28,32,10.1,0,0
-70.65707,42.73715,201292,08-Sep-12,FALL,35,29,39,9.4,0,0
-70.67547,42.72972,201292,08-Sep-12,FALL,34,30,35,10,0,0
-70.71012,42.71727,201292,09-Sep-12,FALL,33,31,27,10.9,0,0
-70.70715,42.68362,201292,09-Sep-12,FALL,31,32,10,12.1,0,0
-70.72222,42.70030,201292,09-Sep-12,FALL,32,33,14,12.1,0,0
-70.76563,42.78068,201292,09-Sep-12,FALL,33,34,24,10.6,0,0
-70.79845,42.78582,201292,09-Sep-12,FALL,31,35,8,13.2,0,0
-70.65478,42.50920,201292,09-Sep-12,FALL,36,36,64,9.2,0,0
-70.22008,41.98880,201292,10-Sep-12,FALL,29,37,37,8.8,0,0
-70.20235,41.91005,201292,10-Sep-12,FALL,28,38,30,9,0,0
-70.12803,41.89005,201292,10-Sep-12,FALL,26,39,10,10.3,0,0
-70.16613,41.90852,201292,10-Sep-12,FALL,27,40,24,9.2,0,0
-70.18213,41.95883,201292,11-Sep-12,FALL,28,41,32,9,0,0
-70.15158,41.99423,201292,11-Sep-12,FALL,27,42,27,9,0,0
-70.10800,42.03328,201292,11-Sep-12,FALL,25,43,9,9.1,0,0
-70.09803,41.93207,201292,11-Sep-12,FALL,25,44,7,13.5,0,0
-70.25425,41.96590,201292,11-Sep-12,FALL,29,45,37,9.1,0,0
-70.39438,41.97320,201292,11-Sep-12,FALL,29,46,45,8.7,0,0
-70.35040,42.06438,201292,12-Sep-12,FALL,30,47,57,8.5,0,0
-70.31772,42.09025,201292,12-Sep-12,FALL,30,48,61,8.4,0,0
-70.23255,42.11945,201292,12-Sep-12,FALL,21,49,60,8.2,0,0
-70.22388,42.09772,201292,12-Sep-12,FALL,21,50,62,8.4,0,0
-70.15663,42.10153,201292,12-Sep-12,FALL,20,51,31,8.9,0,0
-70.10020,42.07078,201292,12-Sep-12,FALL,17,52,7,15.8,0,0
-69.96923,41.93248,201292,13-Sep-12,FALL,17,54,10,13,0,0
-69.88782,41.82887,201292,13-Sep-12,FALL,20,58,36,9,0,0
-69.97475,41.40232,201292,13-Sep-12,FALL,17,59,9,18.4,0,0
-70.30215,41.55947,201292,14-Sep-12,FALL,16,60,11,22,0,0
-70.38913,41.49840,201292,14-Sep-12,FALL,15,61,10,21.8,0,0
-70.48027,41.45857,201292,14-Sep-12,FALL,16,62,16,20.9,0,0
-70.50137,41.43727,201292,14-Sep-12,FALL,15,63,8,21.2,0,0
-70.39067,41.44848,201292,14-Sep-12,FALL,16,64,18,21.3,0,0
-70.42727,41.39223,201292,14-Sep-12,FALL,11,66,8,21.3,0,0
-70.40168,41.38810,201292,14-Sep-12,FALL,12,67,12,21.5,0,0
-70.18900,41.49647,201292,15-Sep-12,FALL,16,68,16,21.8,0,0
-70.00860,41.45967,201292,15-Sep-12,FALL,17,69,11,18.7,0,0
-70.11217,41.50338,201292,15-Sep-12,FALL,15,70,10,21.1,0,0
-70.07672,41.53723,201292,15-Sep-12,FALL,15,71,9,18.4,0,0
-70.05722,41.57508,201292,15-Sep-12,FALL,15,72,9,16.8,0,0
-70.09025,41.61742,201292,15-Sep-12,FALL,15,73,8,21.5,0,0
-70.11347,41.59592,201292,15-Sep-12,FALL,16,74,12,21.2,0,0
-70.19130,41.44503,201292,16-Sep-12,FALL,16,75,13,21.3,0,0
-70.09618,41.37417,201292,16-Sep-12,FALL,16,76,13,21.3,0,0
-70.05032,41.36745,201292,16-Sep-12,FALL,16,77,13,21.5,0,0
-70.14445,41.33043,201292,16-Sep-12,FALL,16,78,13,21,0,0
-70.20240,41.38173,201292,16-Sep-12,FALL,16,79,14,21,0,0
-70.23503,41.38898,201292,16-Sep-12,FALL,15,80,8,21.1,0,0
-70.28458,41.35337,201292,16-Sep-12,FALL,15,81,8,20.9,0,0
-70.17243,41.34167,201292,16-Sep-12,FALL,16,82,13,21,0,0
-70.29888,41.29097,201292,17-Sep-12,FALL,17,83,10,19.1,0,0
-70.21478,41.24957,201292,17-Sep-12,FALL,18,84,14,19.5,0,0
-70.14627,41.20670,201292,17-Sep-12,FALL,19,85,23,19.4,0,0
-70.17245,41.21358,201292,17-Sep-12,FALL,18,86,16,19.2,0,0
-70.28880,41.25890,201292,17-Sep-12,FALL,18,87,15,19.1,0,0
-70.88995,41.49612,201292,18-Sep-12,FALL,13,89,19,19.9,0,0
-70.80477,41.47957,201292,18-Sep-12,FALL,12,90,14,19.9,0,0
-70.81747,41.53662,201292,18-Sep-12,FALL,12,91,16,20.2,0,0
-70.77598,41.56362,201292,18-Sep-12,FALL,12,92,14,21.1,0,0
-70.90338,41.39777,201292,20-Sep-12,FALL,13,93,24,19.3,0,0
-70.89778,41.38917,201292,20-Sep-12,FALL,14,94,33,19.4,0,0
-70.87588,41.31567,201292,20-Sep-12,FALL,14,95,33,16.2,0,0
-70.99178,41.35113,201292,20-Sep-12,FALL,13,96,28,16.9,0,0
