YEAR,MONTH,COMNAME,HAILWT,CATDISP,NEGEAR,GEARNM,HAUL TARGET,DEPTH (fa),WTMP,AREA
2015,08,LUMPFISH,22.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,13.1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,6.5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2015,08,LUMPFISH,1.8,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2015,08,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,08,LUMPFISH,4,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2015,08,LUMPFISH,338.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,256,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,299.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,162,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,08,LUMPFISH,11.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,521
2015,09,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,521
2015,09,LUMPFISH,1.1,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2015,09,LUMPFISH,0.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, YELLOWTAIL",,,514
2015,09,LUMPFISH,12,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,09,LUMPFISH,5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2015,09,LUMPFISH,15,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,50,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,15,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,7.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,09,LUMPFISH,30,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,98,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WINTER (BLACKBACK)",,,514
2015,09,LUMPFISH,111,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,513
2015,09,LUMPFISH,83,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,6.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2015,09,LUMPFISH,2.5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2015,09,LUMPFISH,0.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,521
2015,09,LUMPFISH,0.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,521
2015,09,LUMPFISH,36,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,85,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,100,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,50,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,300,1,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,09,LUMPFISH,7.9,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2015,09,LUMPFISH,21,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,09,LUMPFISH,12.5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2015,09,LUMPFISH,6.2,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2015,09,LUMPFISH,2,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",POLLOCK,,,513
2015,10,LUMPFISH,5,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,515
2015,10,LUMPFISH,5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,10,LUMPFISH,6,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2015,10,LUMPFISH,28.1,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,515
2015,10,LUMPFISH,7.9,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,515
2015,10,LUMPFISH,3.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,521
2015,10,LUMPFISH,8.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2015,10,LUMPFISH,3.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2015,10,LUMPFISH,4.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2015,10,LUMPFISH,5.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2015,10,LUMPFISH,8.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2015,10,LUMPFISH,7.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,521
2015,10,LUMPFISH,0.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2015,10,LUMPFISH,8,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2015,10,LUMPFISH,4,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,10,LUMPFISH,4,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, YELLOWTAIL",,,514
2015,11,LUMPFISH,4,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2015,11,LUMPFISH,0.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",POLLOCK,,,515
2015,11,LUMPFISH,8.4,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2015,11,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,515
2015,11,LUMPFISH,9,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,11,LUMPFISH,1.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,521
2015,11,LUMPFISH,0.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","COD, ATLANTIC",,,514
2015,11,LUMPFISH,15,0,050,"TRAWL,OTTER,BOTTOM,FISH","COD, ATLANTIC",,,514
2015,11,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2015,12,LUMPFISH,1.8,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,521
2015,12,LUMPFISH,19.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,12,LUMPFISH,1.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2015,12,LUMPFISH,0.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",POLLOCK,,,514
2015,12,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,513
2015,12,LUMPFISH,6.8,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2015,12,LUMPFISH,3.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2016,01,LUMPFISH,9.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, WHITE",,,515
2016,01,LUMPFISH,5.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,515
2016,01,LUMPFISH,0.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, WHITE",,,512
2016,01,LUMPFISH,4,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, WHITE",,,512
2016,01,LUMPFISH,5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2016,01,LUMPFISH,0.2,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2016,01,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2016,02,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2016,02,LUMPFISH,4,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2016,02,LUMPFISH,1.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, WHITE",,,512
2016,02,LUMPFISH,1.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,513
2016,02,LUMPFISH,14,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, WHITE",,,512
2016,02,LUMPFISH,3.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",POLLOCK,,,513
2016,03,LUMPFISH,2.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2016,03,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,514
2016,03,LUMPFISH,2.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2016,03,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,514
2016,03,LUMPFISH,7.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",MONKFISH (GOOSEFISH),,,515
2016,04,LUMPFISH,9,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2016,04,LUMPFISH,4.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2016,04,LUMPFISH,2.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2016,04,LUMPFISH,5,0,050,"TRAWL,OTTER,BOTTOM,FISH",NONE,,,514
2016,04,LUMPFISH,3.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",NONE,,,514
2016,04,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,514
2016,04,LUMPFISH,0.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, WHITE",,,512
2016,06,LUMPFISH,0.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,513
2016,06,LUMPFISH,8.1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,513
2016,06,LUMPFISH,5.6,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,513
2016,06,LUMPFISH,2.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,513
2016,06,LUMPFISH,15,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2016,06,LUMPFISH,16.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2016,06,LUMPFISH,3.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2016,06,LUMPFISH,5.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2016,06,LUMPFISH,13.4,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2016,06,LUMPFISH,5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2016,07,LUMPFISH,4.1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2016,08,LUMPFISH,7.3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,512
2016,08,LUMPFISH,3.1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,512
2016,08,LUMPFISH,8.5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2016,08,LUMPFISH,1.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,515
2016,09,LUMPFISH,0.1,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES","DOGFISH, SPINY",,,513
2016,09,LUMPFISH,6,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,521
2016,09,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2016,09,LUMPFISH,5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2016,11,LUMPFISH,0.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,521
2016,11,LUMPFISH,0.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,521
2016,11,LUMPFISH,0.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,512
2016,11,LUMPFISH,0.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,512
2016,11,LUMPFISH,0.9,0,050,"TRAWL,OTTER,BOTTOM,FISH",MONKFISH (GOOSEFISH),,,512
2016,12,LUMPFISH,2.9,0,050,"TRAWL,OTTER,BOTTOM,FISH","LOBSTER, AMERICAN",,,521
2016,12,LUMPFISH,0.6,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,515
2017,02,LUMPFISH,1.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,513
2017,03,LUMPFISH,5,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2017,03,LUMPFISH,3.1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2017,06,LUMPFISH,3.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2017,06,LUMPFISH,12.5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2017,07,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2017,07,LUMPFISH,0.8,0,050,"TRAWL,OTTER,BOTTOM,FISH","HAKE, SILVER (WHITING)",,,514
2017,08,LUMPFISH,0.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,521
2017,08,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,521
2017,08,LUMPFISH,39,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2017,08,LUMPFISH,54,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2017,08,LUMPFISH,1.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",MONKFISH (GOOSEFISH),,,512
2017,08,LUMPFISH,0.6,0,050,"TRAWL,OTTER,BOTTOM,FISH",MONKFISH (GOOSEFISH),,,511
2017,09,LUMPFISH,1.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2017,09,LUMPFISH,0.8,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,515
2017,09,LUMPFISH,8.4,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2017,09,LUMPFISH,6.1,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2017,10,LUMPFISH,1.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,512
2017,10,LUMPFISH,6.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",MONKFISH (GOOSEFISH),,,514
2017,10,LUMPFISH,1.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2017,11,LUMPFISH,1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,515
2017,11,LUMPFISH,0.3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,515
2017,12,LUMPFISH,0.4,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2017,12,LUMPFISH,1.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","SKATE, LITTLE",,,514
2018,03,LUMPFISH,4.2,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,04,LUMPFISH,3.9,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,04,LUMPFISH,3.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,04,LUMPFISH,1.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,04,LUMPFISH,6,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2018,04,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,04,LUMPFISH,3.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, YELLOWTAIL",,,514
2018,04,LUMPFISH,2.4,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, YELLOWTAIL",,,514
2018,05,LUMPFISH,2.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,05,LUMPFISH,3.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,514
2018,05,LUMPFISH,10.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,05,LUMPFISH,6,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,3.2,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,6.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,1.9,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,512
2018,06,LUMPFISH,9.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,515
2018,06,LUMPFISH,7.6,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,513
2018,06,LUMPFISH,3.4,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,4.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,06,LUMPFISH,4.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,06,LUMPFISH,3.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,06,LUMPFISH,33.9,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2018,06,LUMPFISH,21.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,06,LUMPFISH,23,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,07,LUMPFISH,2.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,07,LUMPFISH,0.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2018,07,LUMPFISH,12.1,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2018,07,LUMPFISH,0.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,513
2018,07,LUMPFISH,0.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, AMERICAN PLAICE",,,513
2018,07,LUMPFISH,0.9,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,07,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,07,LUMPFISH,6.1,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2018,07,LUMPFISH,25.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,07,LUMPFISH,0.2,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2018,07,LUMPFISH,0.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,521
2018,07,LUMPFISH,5,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2018,08,LUMPFISH,37.1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,17.8,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,61.1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,11.9,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,9.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,17.7,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,50.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,17.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,27.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,12,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,08,LUMPFISH,0.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,08,LUMPFISH,8,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,513
2018,08,LUMPFISH,9.1,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,08,LUMPFISH,19.5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,22,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,27,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,08,LUMPFISH,20,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,5,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,14,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,9,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,10.7,0,100,"GILL NET, FIXED OR ANCHORED,SINK, OTHER/NK SPECIES",MONKFISH (GOOSEFISH),,,514
2018,08,LUMPFISH,6.9,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,12,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,08,LUMPFISH,24,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,09,LUMPFISH,3.3,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, WITCH (GREY SOLE)",,,514
2018,09,LUMPFISH,5.9,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,09,LUMPFISH,18.3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,09,LUMPFISH,3,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,09,LUMPFISH,26.1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,09,LUMPFISH,20.1,0,050,"TRAWL,OTTER,BOTTOM,FISH",HADDOCK,,,514
2018,09,LUMPFISH,7,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2018,09,LUMPFISH,0.7,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,09,LUMPFISH,0.6,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,09,LUMPFISH,2.8,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,09,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
2018,09,LUMPFISH,7,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,09,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,09,LUMPFISH,2,0,050,"TRAWL,OTTER,BOTTOM,FISH","FLOUNDER, NK",,,514
2018,10,LUMPFISH,2.5,0,050,"TRAWL,OTTER,BOTTOM,FISH","REDFISH, ACADIAN",,,514
2018,10,LUMPFISH,14,0,050,"TRAWL,OTTER,BOTTOM,FISH","GROUNDFISH, NK",,,514
